thisN,thisTrialN,thisRepN,block_order,block_idx,block_cond,exp,key_resp.keys,key_respInstr_3.keys,key_respInstr_2.keys,keyMotionResp_2.keys,keyMotionResp_2.corr,keyMotionResp_2.rt,keyMotionResp_2.duration,key_respInstr_2.rt,key_respInstr_2.duration,key_resp.rt,key_resp.duration,key_respInstr_3.rt,key_respInstr_3.duration,trialsRDK_test.thisRepN,trialsRDK_test.thisTrialN,trialsRDK_test.thisN,trialsRDK_test.thisIndex,RDKtraining.thisRepN,RDKtraining.thisTrialN,RDKtraining.thisN,RDKtraining.thisIndex,loopBlockSensitivity.thisRepN,loopBlockSensitivity.thisTrialN,loopBlockSensitivity.thisN,loopBlockSensitivity.thisIndex,loopLowPriorBlocks.thisRepN,loopLowPriorBlocks.thisTrialN,loopLowPriorBlocks.thisN,loopLowPriorBlocks.thisIndex,loopLowPriorTrials.thisRepN,loopLowPriorTrials.thisTrialN,loopLowPriorTrials.thisN,loopLowPriorTrials.thisIndex,thisRow.t,notes,cueAss,cueHz,block,motionDir,prior,thresh75,trialCoh,trialCoh_level,BiasFirst,cuetarget_cont,counterbalancing.started,counterbalancing.stopped,FUNCTIONS_VARIABLES.started,FUNCTIONS_VARIABLES.stopped,IntroExperiment.started,textIntroExp.started,keyIntroExp.started,IntroExperiment.stopped,keyIntroExp.keys,keyIntroExp.rt,keyIntroExp.duration,Randomization_training.started,Randomization_training.stopped,IntroTrainingDifficult.started,IntroTrainingDifficult.stopped,RDKtraining.keyIntroTraining.keys,ITI.started,ITI.stopped,AuditoryCue_qest.started,soundCue_quest.started,fixCross_quest_2.started,soundCue_quest.stopped,fixCross_quest_2.stopped,AuditoryCue_qest.stopped,RDK_training.started,dots_training.started,fixCross_training.started,textTraining.started,keyMotionResp_training.started,RDK_training.stopped,RDKtraining.keyMotionResp_training.keys,RDKtraining.keyMotionResp_training.corr,RDKtraining.keyMotionResp_training.rt,RDKtraining.keyMotionResp_training.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,textIntroTraining.started,keyIntroTraining.started,RDKtraining.keyIntroTraining.rt,RDKtraining.keyIntroTraining.duration,end_training.started,textEndTraining.started,textFinalFeedback.started,textEndTraining.stopped,textFinalFeedback.stopped,end_training.stopped,RDK_TaskInstructions.started,textRDK_taskInstructions.started,keyRDK_taskInstructions.started,RDK_TaskInstructions.stopped,keyRDK_taskInstructions.keys,keyRDK_taskInstructions.rt,keyRDK_taskInstructions.duration,QUEST.label,QUEST.startVal,QUEST.startValSd,QUEST.pThreshold,QUEST.method,QUEST.beta,QUEST.delta,QUEST.gamma,QUEST.grain,QUEST.minVal,QUEST.maxVal,QUEST.thisIndex,QUEST.thisRepN,QUEST.thisN,QUEST.direction,QUEST.stepSize,QUEST.stepType,QUEST.intensity,Randomization_quest.started,Randomization_quest.stopped,fix.started,fixCross1.started,fixCross1.stopped,fix.stopped,RDK_quest.started,dots_quest.started,fixCross_quest.started,keyMotionResp_quest.started,RDK_quest.stopped,QUEST.response,QUEST_transition.started,testQUEST_instruction.started,keyQUESTtransition.started,QUEST_transition.stopped,keyQUESTtransition.keys,keyQUESTtransition.rt,keyQUESTtransition.duration,QUEST_II.label,QUEST_II.startVal,QUEST_II.startValSd,QUEST_II.pThreshold,QUEST_II.method,QUEST_II.beta,QUEST_II.delta,QUEST_II.gamma,QUEST_II.grain,QUEST_II.minVal,QUEST_II.maxVal,QUEST_II.thisIndex,QUEST_II.thisRepN,QUEST_II.thisN,QUEST_II.direction,QUEST_II.stepSize,QUEST_II.stepType,QUEST_II.intensity,Randomization_quest2.started,Randomization_quest2.stopped,QUEST_II.response,QUESTlog.started,QUESTlog.stopped,InstrLowLevel.started,textInstrLowLevel.started,key_respInstrLowLevel.started,InstrLowLevel.stopped,key_respInstrLowLevel.keys,key_respInstrLowLevel.rt,key_respInstrLowLevel.duration,blockPseudomization.started,blockPseudomization.stopped,InstrExpSwitch.started,InstrExpSwitch.stopped,loopLowPriorBlocks.key_resp.keys,SwitchGlasses.started,SwitchGlasses.stopped,loopLowPriorBlocks.key_respInstr_3.keys,blockInstructions.started,blockInstructions.stopped,loopLowPriorBlocks.key_respInstr_2.keys,blank500.started,text.started,text.stopped,blank500.stopped,trialLowPseudomization.started,trialLowPseudomization.stopped,AuditoryCue.started,soundCue.started,fixCross.started,soundCue.stopped,fixCross.stopped,AuditoryCue.stopped,RDK.started,dotsRDK.started,fixCross2.started,keyMotionResp_2.started,RDK.stopped,loopLowPriorTrials.keyMotionResp_2.keys,loopLowPriorTrials.keyMotionResp_2.corr,loopLowPriorTrials.keyMotionResp_2.rt,loopLowPriorTrials.keyMotionResp_2.duration,logg.started,logg.stopped,textblockInstruction.started,key_respInstr_2.started,loopLowPriorBlocks.key_respInstr_2.rt,loopLowPriorBlocks.key_respInstr_2.duration,textInstrExpSwitch.started,key_resp.started,loopLowPriorBlocks.key_resp.rt,loopLowPriorBlocks.key_resp.duration,textGlassesInstr.started,key_respInstr_3.started,loopLowPriorBlocks.key_respInstr_3.rt,loopLowPriorBlocks.key_respInstr_3.duration,Goodbye.started,textGoodbye.started,key_respEndScreen.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,filename
8,0,8,lhb,1,learn,highlevel,None,None,space,left,1,0.49806290000014997,None,4.3995938,None,,,,,,,,,,,,,,,,,0,12,12,12,8,0,8,0,2437.206418,,lowleft,750,learn,left,right,,0.5038,high,rightfirst,,,,,,,,,,,,,,,,,,2437.202894,2438.3856560000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439.0539068000007,2439.055677,2440.1009110000005,2440.0476511000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.2028082000006,2437.2028544000004,2438.5395996000007,2438.552191966667,2438.5417676000006,2439.055677,2439.055677,2439.053861,2440.098176,2440.1009110000005,2440.1009110000005,2440.1009110000005,2440.6016938000002,left,1,0.49806290000014997,None,2440.6018012000004,2440.601849,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
9,0,9,lhb,1,learn,highlevel,None,None,space,right,1,0.5034430000005159,None,4.3995938,None,,,,,,,,,,,,,,,,,0,12,12,12,9,0,9,0,2440.605813,,lowleft,750,learn,right,right,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,2440.602133,2441.7511830000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.4138895000006,2442.415631,2443.463403,2443.4090743000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.602047,2440.6020929000006,2441.9053305000007,2441.9177394666676,2441.907462,2442.415631,2442.415631,2442.4138427000007,2443.4605029000004,2443.463403,2443.463403,2443.463403,2443.9675776000004,right,1,0.5034430000005159,None,2443.9676863000004,2443.967735,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
10,0,10,lhb,1,learn,highlevel,None,None,space,left,1,0.5349174000002677,None,4.3995938,None,,,,,,,,,,,,,,,,,0,12,12,12,10,0,10,0,2443.9714459000006,,lowleft,750,learn,left,right,,0.5038,high,rightfirst,,,,,,,,,,,,,,,,,,2443.9680174000005,2445.1882376000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445.8539082000007,2445.8555437000005,2446.904048,2446.850008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2443.967932,2443.967978,2445.3446578000003,2445.3547702666674,2445.34685,2445.8555437000005,2445.8555437000005,2445.85386,2446.9014522000007,2446.904048,2446.904048,2446.904048,2447.441889,left,1,0.5349174000002677,None,2447.4419985000004,2447.442045,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
11,0,11,lhb,1,learn,highlevel,None,None,space,right,1,0.4980111000004399,None,4.3995938,None,,,,,,,,,,,,,,,,,0,12,12,12,11,0,11,0,2447.4458307000004,,lowleft,750,learn,right,right,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,2447.4423302000005,2448.5331405000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2449.1939399000003,2449.1956340000006,2450.24499,2450.1910341000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447.4422434000007,2447.442291,2448.686869,2448.6997003666675,2448.689409,2449.1956340000006,2449.1956340000006,2449.1938937000004,2450.242291,2450.24499,2450.24499,2450.24499,2450.7468292000003,right,1,0.4980111000004399,None,2450.746937,2450.7469838000006,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
12,0,12,lhb,1,learn,highlevel,None,None,space,right,1,0.5310422000002291,None,4.3995938,None,,,,,,,,,,,,,,,,,0,12,12,12,12,0,12,0,2450.7490586000004,,lowleft,750,learn,right,right,,0.5038,high,rightfirst,,,,,,,,,,,,,,,,,,2450.7472691000003,2452.1405467000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.8039795000004,2452.8059286000007,2453.852036,2453.798602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.7471828000007,2450.747229,2452.295866,2452.3070948666673,2452.298009,2452.8059286000007,2452.8059286000007,2452.8039284000006,2453.8493789000004,2453.852036,2453.852036,2453.852036,2454.3863758000007,right,1,0.5310422000002291,None,2454.386487,2454.3865345000004,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
13,0,13,lhb,1,learn,highlevel,None,None,space,right,1,0.5248458,None,4.3995938,None,,,,,,,,,,,,,,,,,0,12,12,12,13,0,13,0,2454.390154,,lowleft,750,learn,right,right,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,2454.386819,2455.4024808000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456.0639,2456.065653,2457.1143324000004,2457.060554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.3867322000006,2454.3867784000004,2455.5558396000006,2455.5690360666676,2455.557867,2456.065653,2456.065653,2456.063853,2457.111468,2457.1143324000004,2457.1143324000004,2457.1143324000004,2457.639649,right,1,0.5248458,None,2457.6397541000006,2457.6398014000006,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
14,0,14,lhb,1,learn,highlevel,None,None,space,left,1,0.5606227999996918,None,4.3995938,None,,,,,,,,,,,,,,,,,0,12,12,12,14,0,14,0,2457.6436028000007,,lowleft,750,learn,left,right,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,2457.6400839000007,2458.818609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.4839716000006,2459.4858429000005,2460.534516,2460.4806033000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.6399987000004,2457.640045,2458.9697088000003,2458.985141766667,2458.971918,2459.4858429000005,2459.4858429000005,2459.4839202000003,2460.5316913000006,2460.534516,2460.534516,2460.534516,2461.097553,left,1,0.5606227999996918,None,2461.0976573000007,2461.0977046000007,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
15,0,15,lhb,1,learn,highlevel,None,None,space,right,1,0.5902336999997715,None,4.3995938,None,,,,,,,,,,,,,,,,,0,12,12,12,15,0,15,0,2461.101063,,lowleft,750,learn,right,right,,0.2519,medium,rightfirst,,,,,,,,,,,,,,,,,,2461.0979868000004,2462.384376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463.054023,2463.0558015000006,2464.104927,2464.0507271000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461.0979014000004,2461.0979475000004,2462.540311,2462.550917266667,2462.5426511000005,2463.0558015000006,2463.0558015000006,2463.0539758000004,2464.101992,2464.104927,2464.104927,2464.104927,2464.6967422000007,right,1,0.5902336999997715,None,2464.696851,2464.696902,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
16,0,16,lhb,1,learn,highlevel,None,None,space,left,1,1.6702414000001227,None,4.3995938,None,,,,,,,,,,,,,,,,,0,12,12,12,16,0,16,0,2464.7003695000003,,lowleft,750,learn,left,right,,0.2519,medium,rightfirst,,,,,,,,,,,,,,,,,,2464.6971870000007,2465.929274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466.594021,2466.5958779000002,2467.6410794000003,2467.587615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.6971,2464.6971464000007,2466.0830423000007,2466.0958286666673,2466.085063,2466.5958779000002,2466.5958779000002,2466.593974,2467.6381103000003,2467.6410794000003,2467.6410794000003,2467.6410794000003,2469.3121076000007,left,1,1.6702414000001227,None,2469.312211,2469.312258,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
17,0,17,lhb,1,learn,highlevel,None,None,space,right,1,0.7276795999996466,None,4.3995938,None,,,,,,,,,,,,,,,,,0,12,12,12,17,0,17,0,2469.316408,,lowleft,750,learn,right,right,,0.5038,high,rightfirst,,,,,,,,,,,,,,,,,,2469.3125501000004,2470.7117353000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2471.373986,2471.375611,2472.423622,2472.3697226000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.3124622000005,2469.312509,2470.866832,2470.878291566667,2470.8695510000007,2471.375611,2471.375611,2471.3739412000004,2472.4208289000007,2472.423622,2472.423622,2472.423622,2473.1530519000007,right,1,0.7276795999996466,None,2473.1531626000005,2473.1532106000004,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
18,0,18,lhb,1,learn,highlevel,None,None,space,right,1,0.9202517000003354,None,4.3995938,None,,,,,,,,,,,,,,,,,0,12,12,12,18,0,18,0,2473.157074,,lowleft,750,learn,right,right,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,2473.153503,2474.231898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2474.8938894000003,2474.8955769000004,2475.9432119000003,2475.8898449000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473.1534169000006,2473.153463,2474.386081,2474.3984549666675,2474.3881957000003,2474.8955769000004,2474.8955769000004,2474.8938431000006,2475.9402895000003,2475.9432119000003,2475.9432119000003,2475.9432119000003,2476.8648620000004,right,1,0.9202517000003354,None,2476.8649720000003,2476.8650191000006,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
19,0,19,lhb,1,learn,highlevel,None,None,space,right,1,0.7033105999998952,None,4.3995938,None,,,,,,,,,,,,,,,,,0,12,12,12,19,0,19,0,2476.8687518000006,,lowleft,750,learn,right,right,,0.5038,high,rightfirst,,,,,,,,,,,,,,,,,,2476.8653066000006,2478.0392660000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.7038792000003,2478.705628,2479.7521775000005,2479.697575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476.865222,2476.865267,2478.192794,2478.205816966667,2478.1947931000004,2478.705628,2478.705628,2478.7038316000007,2479.7497169000007,2479.7521775000005,2479.7521775000005,2479.7521775000005,2480.4570799000003,right,1,0.7033105999998952,None,2480.4571873000004,2480.4572347000003,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
0,0,0,lhb,2,learn,highlevel,None,space,space,right,1,0.7084925999997722,None,1.8552927999999156,None,,,55.09597480000048,None,,,,,,,,,,,,,0,13,13,13,0,0,0,0,2537.5557360000003,,lowleft,750,learn,right,left,,0.2519,medium,rightfirst,,,,,,,,,,,,,,,,,,2537.5523704000007,2538.9350932000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539.6038326000007,2539.605628,2540.651965,2540.59747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480.4613686000002,2480.461436,2480.46146,2480.4614998000006,None,2480.46153,2535.564732,space,2535.564811,2537.4283116000006,space,2537.4283830000004,2537.430722,2537.5557360000003,2537.5518778000005,2537.5522795000006,2537.5523305000006,2539.0907762000006,2539.1016523666676,2539.092983,2539.605628,2539.605628,2539.6037859000007,2540.6492376000006,2540.651965,2540.651965,2540.651965,2541.363689,right,1,0.7084925999997722,None,2541.363794,2541.363841,2535.5690535000003,2535.5690535000003,1.8552927999999156,None,,,,,2480.464401,2480.464401,55.09597480000048,None,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
1,0,1,lhb,2,learn,highlevel,None,space,space,right,1,0.8148678999996264,None,1.8552927999999156,None,,,55.09597480000048,None,,,,,,,,,,,,,0,13,13,13,1,0,1,0,2541.367711,,lowleft,750,learn,right,left,,0.2519,medium,rightfirst,,,,,,,,,,,,,,,,,,2541.3641353000003,2542.6508596000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543.3141866000005,2543.3160512000004,2544.3618228000005,2544.3089800000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541.364048,2541.364095,2542.80557,2542.8173896666676,2542.8078559000005,2543.3160512000004,2543.3160512000004,2543.3138284000006,2544.359207,2544.3618228000005,2544.3618228000005,2544.3618228000005,2545.179584,right,1,0.8148678999996264,None,2545.1796897000004,2545.1797368000007,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
2,0,2,lhb,2,learn,highlevel,None,space,space,left,1,0.5356462999998257,None,1.8552927999999156,None,,,55.09597480000048,None,,,,,,,,,,,,,0,13,13,13,2,0,2,0,2545.1832956000007,,lowleft,750,learn,left,left,,0.5038,high,rightfirst,,,,,,,,,,,,,,,,,,2545.1800269000005,2546.533188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547.1938236000005,2547.195626,2548.2409259000005,2548.187951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.1799422000004,2545.1799882000005,2546.6858328000008,2546.6997450666677,2546.6879965000007,2547.195626,2547.195626,2547.19378,2548.238132,2548.2409259000005,2548.2409259000005,2548.2409259000005,2548.7790883000007,left,1,0.5356462999998257,None,2548.779205,2548.779255,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
3,0,3,lhb,2,learn,highlevel,None,space,space,left,1,0.4962447999996584,None,1.8552927999999156,None,,,55.09597480000048,None,,,,,,,,,,,,,0,13,13,13,3,0,3,0,2548.782579,,lowleft,750,learn,left,left,,0.5038,high,rightfirst,,,,,,,,,,,,,,,,,,2548.779547,2550.036667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550.7038066000005,2550.705599,2551.752359,2551.698946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548.77946,2548.7795063000003,2550.190755,2550.203217166667,2550.1930298000007,2550.705599,2550.705599,2550.70376,2551.749399,2551.752359,2551.752359,2551.752359,2552.2490350000007,left,1,0.4962447999996584,None,2552.249145,2552.2491950000003,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
4,0,4,lhb,2,learn,highlevel,None,space,space,right,1,0.4695365999996284,None,1.8552927999999156,None,,,55.09597480000048,None,,,,,,,,,,,,,0,13,13,13,4,0,4,0,2552.2527333000007,,lowleft,750,learn,right,left,,0.2519,medium,rightfirst,,,,,,,,,,,,,,,,,,2552.249485,2553.4066743000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.0838606000007,2554.0855220000003,2555.1311215000005,2555.0776524000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2552.2493976000005,2552.2494455000005,2553.576731,2553.589882233334,2553.578773,2554.0855220000003,2554.0855220000003,2554.083813,2555.128251,2555.1311215000005,2555.1311215000005,2555.1311215000005,2555.6022717000005,right,1,0.4695365999996284,None,2555.602379,2555.6024260000004,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
5,0,5,lhb,2,learn,highlevel,None,space,space,left,1,0.4650480999998763,None,1.8552927999999156,None,,,55.09597480000048,None,,,,,,,,,,,,,0,13,13,13,5,0,5,0,2555.6060885000006,,lowleft,750,learn,left,left,,0.5038,high,rightfirst,,,,,,,,,,,,,,,,,,2555.602722,2556.751888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2557.4138215000003,2557.415507,2558.463665,2558.4100722000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.6026335000006,2555.6026797000004,2556.906368,2556.918443266667,2556.9087004000003,2557.415507,2557.415507,2557.4137764000006,2558.46088,2558.463665,2558.463665,2558.463665,2558.9307923000006,left,1,0.4650480999998763,None,2558.930897,2558.930945,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
6,0,6,lhb,2,learn,highlevel,None,space,space,right,1,0.4849165000005087,None,1.8552927999999156,None,,,55.09597480000048,None,,,,,,,,,,,,,0,13,13,13,6,0,6,0,2558.934557,,lowleft,750,learn,right,left,,0.2519,medium,rightfirst,,,,,,,,,,,,,,,,,,2558.9312384000004,2560.255308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.923839,2560.9257728000002,2561.9718995000003,2561.917951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558.931153,2558.9311991000004,2560.4106073000003,2560.421867566667,2560.4128717000003,2560.9257728000002,2560.9257728000002,2560.923791,2561.9690624000004,2561.9718995000003,2561.9718995000003,2561.9718995000003,2562.459458,right,1,0.4849165000005087,None,2562.459562,2562.4596096000005,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
7,0,7,lhb,2,learn,highlevel,None,space,space,right,1,0.5863476000004084,None,1.8552927999999156,None,,,55.09597480000048,None,,,,,,,,,,,,,0,13,13,13,7,0,7,0,2562.4629288000006,,lowleft,750,learn,right,left,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,2562.4598947000004,2563.7385674000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2564.4037980000003,2564.40596,2565.4624815000006,2565.4085253000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.4598100000003,2562.459856,2563.8938836000007,2563.9051038666676,2563.896849,2564.40596,2564.40596,2564.403753,2565.4596853000003,2565.4624815000006,2565.4624815000006,2565.4624815000006,2566.0501399000004,right,1,0.5863476000004084,None,2566.0502506000003,2566.0502989000006,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
8,0,8,lhb,2,learn,highlevel,None,space,space,right,1,0.46662190000006376,None,1.8552927999999156,None,,,55.09597480000048,None,,,,,,,,,,,,,0,13,13,13,8,0,8,0,2566.0538855000004,,lowleft,750,learn,right,left,,0.12595,low,rightfirst,,,,,,,,,,,,,,,,,,2566.0506043000005,2567.0622753000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567.724113,2567.7258452000005,2568.774291,2568.7204411000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566.0505141000003,2566.050563,2567.2179177000007,2567.2288314666675,2567.220073,2567.7258452000005,2567.7258452000005,2567.724066,2568.771041,2568.774291,2568.774291,2568.774291,2569.245254,right,1,0.46662190000006376,None,2569.245358,2569.2454058000003,,,,,,,,,,,,,,,,sub-003,001,2025-05-25_10h30.40.029,RDKdeutsch,04.02.24,240,2025-05-25 10h30.44.055653 +0200,sub-003_RDKdeutsch_lowleft
