thisN,thisTrialN,thisRepN,block_order,block_idx,block_cond,exp,key_resp.keys,key_resp.rt,key_resp.duration,key_respInstr_3.keys,key_respInstr_2.keys,keyMotionResp_2.keys,keyMotionResp_2.corr,keyMotionResp_2.rt,keyMotionResp_2.duration,key_respInstr_2.rt,key_respInstr_2.duration,key_respInstr_3.rt,key_respInstr_3.duration,trialsRDK_test.thisRepN,trialsRDK_test.thisTrialN,trialsRDK_test.thisN,trialsRDK_test.thisIndex,RDKtraining.thisRepN,RDKtraining.thisTrialN,RDKtraining.thisN,RDKtraining.thisIndex,loopBlockSensitivity.thisRepN,loopBlockSensitivity.thisTrialN,loopBlockSensitivity.thisN,loopBlockSensitivity.thisIndex,loopLowPriorBlocks.thisRepN,loopLowPriorBlocks.thisTrialN,loopLowPriorBlocks.thisN,loopLowPriorBlocks.thisIndex,loopLowPriorTrials.thisRepN,loopLowPriorTrials.thisTrialN,loopLowPriorTrials.thisN,loopLowPriorTrials.thisIndex,thisRow.t,notes,cueAss,cueHz,block,motionDir,prior,thresh75,trialCoh,trialCoh_level,BiasFirst,cuetarget_cont,counterbalancing.started,counterbalancing.stopped,FUNCTIONS_VARIABLES.started,FUNCTIONS_VARIABLES.stopped,IntroExperiment.started,textIntroExp.started,keyIntroExp.started,IntroExperiment.stopped,keyIntroExp.keys,keyIntroExp.rt,keyIntroExp.duration,Randomization_training.started,Randomization_training.stopped,IntroTrainingDifficult.started,IntroTrainingDifficult.stopped,RDKtraining.keyIntroTraining.keys,ITI.started,ITI.stopped,AuditoryCue_qest.started,soundCue_quest.started,fixCross_quest_2.started,soundCue_quest.stopped,fixCross_quest_2.stopped,AuditoryCue_qest.stopped,RDK_training.started,dots_training.started,fixCross_training.started,textTraining.started,keyMotionResp_training.started,RDK_training.stopped,RDKtraining.keyMotionResp_training.keys,RDKtraining.keyMotionResp_training.corr,RDKtraining.keyMotionResp_training.rt,RDKtraining.keyMotionResp_training.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,textIntroTraining.started,keyIntroTraining.started,RDKtraining.keyIntroTraining.rt,RDKtraining.keyIntroTraining.duration,dots_training.stopped,fixCross_training.stopped,textTraining.stopped,keyMotionResp_training.stopped,end_training.started,textEndTraining.started,textFinalFeedback.started,textEndTraining.stopped,textFinalFeedback.stopped,end_training.stopped,RDK_TaskInstructions.started,textRDK_taskInstructions.started,keyRDK_taskInstructions.started,RDK_TaskInstructions.stopped,keyRDK_taskInstructions.keys,keyRDK_taskInstructions.rt,keyRDK_taskInstructions.duration,QUEST.label,QUEST.startVal,QUEST.startValSd,QUEST.pThreshold,QUEST.method,QUEST.beta,QUEST.delta,QUEST.gamma,QUEST.grain,QUEST.minVal,QUEST.maxVal,QUEST.thisIndex,QUEST.thisRepN,QUEST.thisN,QUEST.direction,QUEST.stepSize,QUEST.stepType,QUEST.intensity,Randomization_quest.started,Randomization_quest.stopped,fix.started,fixCross1.started,fixCross1.stopped,fix.stopped,RDK_quest.started,dots_quest.started,fixCross_quest.started,keyMotionResp_quest.started,RDK_quest.stopped,QUEST.response,dots_quest.stopped,fixCross_quest.stopped,keyMotionResp_quest.stopped,QUEST_transition.started,testQUEST_instruction.started,keyQUESTtransition.started,QUEST_transition.stopped,keyQUESTtransition.keys,keyQUESTtransition.rt,keyQUESTtransition.duration,QUEST_II.label,QUEST_II.startVal,QUEST_II.startValSd,QUEST_II.pThreshold,QUEST_II.method,QUEST_II.beta,QUEST_II.delta,QUEST_II.gamma,QUEST_II.grain,QUEST_II.minVal,QUEST_II.maxVal,QUEST_II.thisIndex,QUEST_II.thisRepN,QUEST_II.thisN,QUEST_II.direction,QUEST_II.stepSize,QUEST_II.stepType,QUEST_II.intensity,Randomization_quest2.started,Randomization_quest2.stopped,QUEST_II.response,QUESTlog.started,QUESTlog.stopped,InstrLowLevel.started,textInstrLowLevel.started,key_respInstrLowLevel.started,InstrLowLevel.stopped,key_respInstrLowLevel.keys,key_respInstrLowLevel.rt,key_respInstrLowLevel.duration,blockPseudomization.started,blockPseudomization.stopped,InstrExpSwitch.started,textInstrExpSwitch.started,key_resp.started,InstrExpSwitch.stopped,loopLowPriorBlocks.key_resp.keys,loopLowPriorBlocks.key_resp.rt,loopLowPriorBlocks.key_resp.duration,SwitchGlasses.started,SwitchGlasses.stopped,loopLowPriorBlocks.key_respInstr_3.keys,blockInstructions.started,blockInstructions.stopped,loopLowPriorBlocks.key_respInstr_2.keys,blank500.started,text.started,text.stopped,blank500.stopped,trialLowPseudomization.started,trialLowPseudomization.stopped,AuditoryCue.started,soundCue.started,fixCross.started,soundCue.stopped,fixCross.stopped,AuditoryCue.stopped,RDK.started,dotsRDK.started,fixCross2.started,keyMotionResp_2.started,RDK.stopped,loopLowPriorTrials.keyMotionResp_2.keys,loopLowPriorTrials.keyMotionResp_2.corr,loopLowPriorTrials.keyMotionResp_2.rt,loopLowPriorTrials.keyMotionResp_2.duration,logg.started,logg.stopped,textblockInstruction.started,key_respInstr_2.started,loopLowPriorBlocks.key_respInstr_2.rt,loopLowPriorBlocks.key_respInstr_2.duration,textGlassesInstr.started,key_respInstr_3.started,loopLowPriorBlocks.key_respInstr_3.rt,loopLowPriorBlocks.key_respInstr_3.duration,Goodbye.started,textGoodbye.started,key_respEndScreen.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,filename,
9,0,9,lbh,2,learn,lowlevel,None,,,None,space,left,1,1.861709000000701,None,34.51961459999984,None,,,,,,,,,,,,,,,0,2,2,2,9,0,9,0,4102.3686718,,highleft,900,learn,left,left,,0.277,high,leftfirst,,,,,,,,,,,,,,,,,,4102.3663157,4103.7602521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4104.4327875,4104.434521,4105.479565199999,4105.4267646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4102.3662254,4102.366273,4103.921774099999,4103.926791466666,4103.9242813,4104.434521,4104.434521,4104.4327404,4105.4770769,4105.479565199999,4105.479565199999,4105.479565199999,4107.342929699999,left,1,1.861709000000701,None,4107.343040199999,4107.3430892999995,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
10,0,10,lbh,2,learn,lowlevel,None,,,None,space,right,1,1.5687842999996064,None,34.51961459999984,None,,,,,,,,,,,,,,,0,2,2,2,10,0,10,0,4107.346896999999,,highleft,600,learn,right,right,,0.277,high,leftfirst,,,,,,,,,,,,,,,,,,4107.343395,4108.709055599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4109.3727725,4109.3745012,4110.4204215,4110.367356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4107.3433048,4107.3433528,4108.8628223999995,4108.875612466666,4108.8650018,4109.3745012,4109.3745012,4109.3727168,4110.417612599999,4110.4204215,4110.4204215,4110.4204215,4111.9920495,right,1,1.5687842999996064,None,4111.9921582,4111.9922067,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
11,0,11,lbh,2,learn,lowlevel,None,,,None,space,right,0,2.2948992999999973,None,34.51961459999984,None,,,,,,,,,,,,,,,0,2,2,2,11,0,11,0,4111.9961935,,highleft,600,learn,left,right,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,4111.9925143,4113.2761143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4113.9427983,4113.9445768,4114.9903907,4114.9372545999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4111.992424,4111.9924722,4113.429075,4113.442636666666,4113.4311657,4113.9445768,4113.9445768,4113.9427482,4114.987590299999,4114.9903907,4114.9903907,4114.9903907,4117.287105099999,right,0,2.2948992999999973,None,4117.287219,4117.287267899999,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
12,0,12,lbh,2,learn,lowlevel,None,,,None,space,left,1,1.2943855000003168,None,34.51961459999984,None,,,,,,,,,,,,,,,0,2,2,2,12,0,12,0,4117.2904880999995,,highleft,900,learn,left,left,,0.277,high,leftfirst,,,,,,,,,,,,,,,,,,4117.287580599999,4118.582046099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4119.252734299999,4119.2543637,4120.302895999999,4120.2484777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4117.2874887,4117.2875367,4118.738716399999,4118.748601266666,4118.7412212,4119.2543637,4119.2543637,4119.2526885,4120.3000587999995,4120.302895999999,4120.302895999999,4120.302895999999,4121.5982734,left,1,1.2943855000003168,None,4121.5983842,4121.5984327999995,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
13,0,13,lbh,2,learn,lowlevel,None,,,None,space,right,1,1.1947028000004138,None,34.51961459999984,None,,,,,,,,,,,,,,,0,2,2,2,13,0,13,0,4121.602125599999,,highleft,600,learn,right,right,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,4121.5987624,4122.9228167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4123.592759,4123.5945886,4124.6424898,4124.5890832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4121.5986715,4121.598719799999,4123.0761422,4123.089372266666,4123.0790977,4123.5945886,4123.5945886,4123.5927093,4124.6396814,4124.6424898,4124.6424898,4124.6424898,4125.8389695,right,1,1.1947028000004138,None,4125.839082099999,4125.839132,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
14,0,14,lbh,2,learn,lowlevel,None,,,None,space,right,1,1.1581803999997646,None,34.51961459999984,None,,,,,,,,,,,,,,,0,2,2,2,14,0,14,0,4125.8428643,,highleft,900,learn,right,left,,0.1385,medium,leftfirst,,,,,,,,,,,,,,,,,,4125.8394413999995,4126.942926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4127.6127226,4127.6143366999995,4128.6630023,4128.6090734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4125.8393510999995,4125.8393995,4127.0994329,4127.109476666666,4127.1016085,4127.6143366999995,4127.6143366999995,4127.6126808,4128.659925399999,4128.6630023,4128.6630023,4128.6630023,4129.821485699999,right,1,1.1581803999997646,None,4129.8215941,4129.821643599999,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
15,0,15,lbh,2,learn,lowlevel,None,,,None,space,right,1,0.7339647999997396,None,34.51961459999984,None,,,,,,,,,,,,,,,0,2,2,2,15,0,15,0,4129.8259553,,highleft,600,learn,right,right,,0.1385,medium,leftfirst,,,,,,,,,,,,,,,,,,4129.8219548,4131.271029799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4131.9327373,4131.934446599999,4132.9832083,4132.928998599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4129.8218658,4129.8219137,4131.4266327,4131.437586266666,4131.4288085,4131.934446599999,4131.934446599999,4131.932693899999,4132.980284599999,4132.9832083,4132.9832083,4132.9832083,4133.720785199999,right,1,0.7339647999997396,None,4133.7208949,4133.7209438,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
16,0,16,lbh,2,learn,lowlevel,None,,,None,space,left,1,1.7362116999993304,None,34.51961459999984,None,,,,,,,,,,,,,,,0,2,2,2,16,0,16,0,4133.724667699999,,highleft,900,learn,left,left,,0.277,high,leftfirst,,,,,,,,,,,,,,,,,,4133.7212499,4134.7536818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4135.422741599999,4135.424443,4136.468993699999,4136.4161239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4133.7211602,4133.7212082999995,4134.9127681,4134.920226166666,4134.9149161,4135.424443,4135.424443,4135.4226958,4136.466449699999,4136.468993699999,4136.468993699999,4136.468993699999,4138.2075488,left,1,1.7362116999993304,None,4138.207659299999,4138.207708399999,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
17,0,17,lbh,2,learn,lowlevel,None,,,None,space,right,1,0.6849363999999696,None,34.51961459999984,None,,,,,,,,,,,,,,,0,2,2,2,17,0,17,0,4138.211135099999,,highleft,600,learn,right,right,,0.277,high,leftfirst,,,,,,,,,,,,,,,,,,4138.2080171,4139.4526526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4140.1128934,4140.1148377,4141.1603245999995,4141.1068109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4138.2079261,4138.2079748999995,4139.6079257,4139.619199166666,4139.6101025,4140.1148377,4140.1148377,4140.112849,4141.157703,4141.1603245999995,4141.1603245999995,4141.1603245999995,4141.84829,right,1,0.6849363999999696,None,4141.8483983,4141.8484468999995,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
18,0,18,lbh,2,learn,lowlevel,None,,,None,space,right,0,0.5866937000000689,None,34.51961459999984,None,,,,,,,,,,,,,,,0,2,2,2,18,0,18,0,4141.851983099999,,highleft,900,learn,left,left,,0.277,high,leftfirst,,,,,,,,,,,,,,,,,,4141.8487483,4142.939651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4143.6027718,4143.6045745,4144.6504761999995,4144.597678499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4141.8486591,4141.8487061,4143.0947791,4143.1061943666655,4143.0969122999995,4143.6045745,4143.6045745,4143.6027263999995,4144.6479306,4144.6504761999995,4144.6504761999995,4144.6504761999995,4145.2391049,right,0,0.5866937000000689,None,4145.239235399999,4145.239284599999,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
19,0,19,lbh,2,learn,lowlevel,None,,,None,space,right,1,0.5523720000001049,None,34.51961459999984,None,,,,,,,,,,,,,,,0,2,2,2,19,0,19,0,4145.2429837,,highleft,600,learn,right,right,,0.277,high,leftfirst,,,,,,,,,,,,,,,,,,4145.2395928999995,4146.4887702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147.1627598,4147.164628699999,4148.220789499999,4148.1677916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4145.2395028,4145.2395510999995,4146.648654199999,4146.655290966666,4146.6508366,4147.164628699999,4147.164628699999,4147.1627103,4148.2182323,4148.220789499999,4148.220789499999,4148.220789499999,4148.7772731,right,1,0.5523720000001049,None,4148.7773803,4148.7774285,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
0,0,0,lbh,0,test,lowlevel,None,,,None,space,right,1,0.9664773000004061,None,9.6988080000001,None,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,4158.6167841999995,,highleft,600,test,right,right,,0.06925,low,leftfirst,74.375,,,,,,,,,,,,,,,,,4158.6116698,4160.1023932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4160.7827987,4160.784556799999,4161.8307655,4161.777334599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4148.7835534999995,4148.783618099999,4148.7836429,,,4148.7836817,None,,,4148.7837131,4148.783739699999,None,4148.7837687,4158.486692099999,space,4158.4867656999995,4158.4902131,4158.6167841999995,4158.6111468,4158.6115749,4158.6116277,4160.256326199999,4160.268948966665,4160.2584287,4160.784556799999,4160.784556799999,4160.782745199999,4161.8281466,4161.8307655,4161.8307655,4161.8307655,4162.8040934,right,1,0.9664773000004061,None,4162.8042114,4162.8042728,4148.7863695,4148.7863695,9.6988080000001,None,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
1,0,1,lbh,0,test,lowlevel,None,,,None,space,right,0,1.686407500000314,None,9.6988080000001,None,,,,,,,,,,,,,,,0,3,3,3,1,0,1,0,4162.807642,,highleft,900,test,left,left,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,4162.804584099999,4163.9350089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4164.6128847,4164.6144856,4165.6628885,4165.6096959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4162.8044935,4162.804541799999,4164.0890657,4164.101475266666,4164.0911803,4164.6144856,4164.6144856,4164.6128352,4165.6602107,4165.6628885,4165.6628885,4165.6628885,4167.3580815,right,0,1.686407500000314,None,4167.3581876,4167.358233,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
2,0,2,lbh,0,test,lowlevel,None,,,None,space,left,1,1.9185887000003277,None,9.6988080000001,None,,,,,,,,,,,,,,,0,3,3,3,2,0,2,0,4167.3604925,,highleft,600,test,left,right,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,4167.3585176999995,4168.733901799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4169.412751,4169.414384899999,4170.462694,4170.4089673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4167.3584328,4167.3584781,4168.8877465,4168.900462966666,4168.8898973,4169.414384899999,4169.414384899999,4169.4127056,4170.4598148,4170.462694,4170.462694,4170.462694,4172.3903375,left,1,1.9185887000003277,None,4172.3904628,4172.390517,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
3,0,3,lbh,0,test,lowlevel,None,,,None,space,right,1,1.9116172999993069,None,9.6988080000001,None,,,,,,,,,,,,,,,0,3,3,3,3,0,3,0,4172.3927968,,highleft,600,test,right,right,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,4172.3908025,4173.8582056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4174.5428248,4174.544731,4175.589668,4175.5369648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4172.3907184,4172.390762499999,4174.0175524,4174.024737166666,4174.0195919,4174.544731,4174.544731,4174.5427751,4175.587262,4175.589668,4175.589668,4175.589668,4177.5103536999995,right,1,1.9116172999993069,None,4177.510479699999,4177.5105409,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
4,0,4,lbh,0,test,lowlevel,None,,,None,space,right,1,1.297725299999911,None,9.6988080000001,None,,,,,,,,,,,,,,,0,3,3,3,4,0,4,0,4177.512524899999,,highleft,900,test,right,left,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,4177.5108652,4178.727938399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4179.402765999999,4179.404550599999,4180.4514831999995,4180.3983896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4177.510776499999,4177.5108241,4178.882736199999,4178.894462666666,4178.884698,4179.404550599999,4179.404550599999,4179.4027207,4180.4488721,4180.4514831999995,4180.4514831999995,4180.4514831999995,4181.759286699999,right,1,1.297725299999911,None,4181.759396099999,4181.7594449,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
5,0,5,lbh,0,test,lowlevel,None,,,None,space,right,1,2.165882199999942,None,9.6988080000001,None,,,,,,,,,,,,,,,0,3,3,3,5,0,5,0,4181.7616708,,highleft,600,test,right,right,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,4181.7597521,4182.9394710999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4183.612783,4183.6145866,4184.6634557,4184.6098778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4181.7596605,4181.7597092999995,4183.092943899999,4183.105988866666,4183.095048499999,4183.6145866,4183.6145866,4183.6127348,4184.660736899999,4184.6634557,4184.6634557,4184.6634557,4186.8363068,right,1,2.165882199999942,None,4186.8364237999995,4186.836473099999,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
6,0,6,lbh,0,test,lowlevel,None,,,None,space,left,1,1.9745996999999988,None,9.6988080000001,None,,,,,,,,,,,,,,,0,3,3,3,6,0,6,0,4186.8389472,,highleft,900,test,left,left,,0.1385,medium,leftfirst,,,,,,,,,,,,,,,,,,4186.8370655,4188.1385026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4188.812776299999,4188.8146256,4189.8626097,4189.808955099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4186.8369698999995,4186.837020999999,4188.2936724,4188.305030166665,4188.2955508,4188.8146256,4188.8146256,4188.8127331,4189.8599391,4189.8626097,4189.8626097,4189.8626097,4191.8437311,left,1,1.9745996999999988,None,4191.8438423,4191.843891699999,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
7,0,7,lbh,0,test,lowlevel,None,,,None,space,right,1,2.6983783000005133,None,9.6988080000001,None,,,,,,,,,,,,,,,0,3,3,3,7,0,7,0,4191.8472907,,highleft,600,test,right,right,,0.1385,medium,leftfirst,,,,,,,,,,,,,,,,,,4191.8441962,4193.2673906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4193.9427822,4193.944675199999,4194.9947894,4194.9409564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4191.844106699999,4191.8441545,4193.4204596,4193.4338837666655,4193.4226062,4193.944675199999,4193.944675199999,4193.942735799999,4194.991465499999,4194.9947894,4194.9947894,4194.9947894,4197.699931,right,1,2.6983783000005133,None,4197.7000441,4197.7000939,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
8,0,8,lbh,0,test,lowlevel,None,,,None,space,left,0,2.5267579999999725,None,9.6988080000001,None,,,,,,,,,,,,,,,0,3,3,3,8,0,8,0,4197.7022386,,highleft,600,test,right,right,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,4197.7004019,4199.098682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4199.7728675,4199.774602699999,4200.8225606999995,4200.769288799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4197.7003095,4197.700357799999,4199.2524459,4199.265213666666,4199.2545211,4199.774602699999,4199.774602699999,4199.7728196,4200.8198784,4200.8225606999995,4200.8225606999995,4200.8225606999995,4203.357918299999,left,0,2.5267579999999725,None,4203.3580341,4203.3580838,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
9,0,9,lbh,0,test,lowlevel,None,,,None,space,right,0,1.211554200000137,None,9.6988080000001,None,,,,,,,,,,,,,,,0,3,3,3,9,0,9,0,4203.3603225,,highleft,900,test,left,left,,0.06925,low,leftfirst,,,,,,,,,,,,,,,,,,4203.358389999999,4204.6775055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4205.3528301999995,4205.3546767,4206.4018166,4206.347839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4203.3582988,4203.358347099999,4204.8333035,4204.844000566666,4204.8354712,4205.3546767,4205.3546767,4205.352779299999,4206.3989517,4206.4018166,4206.4018166,4206.4018166,4207.624803799999,right,0,1.211554200000137,None,4207.624906399999,4207.6249514,,,,,,,,,,,,sub-002,001,2025-09-09_09h14.20.828,RDKdeutsch,2024.2.4,240,2025-09-09 09h14.33.141727 +0200,sub-002_RDKdeutsch_highleft,
