thisN,thisTrialN,thisRepN,block_order,block_idx,block_cond,exp,keyMotionResp_2.keys,keyMotionResp_2.corr,keyMotionResp_2.rt,keyMotionResp_2.duration,trialsRDK_test.thisRepN,trialsRDK_test.thisTrialN,trialsRDK_test.thisN,trialsRDK_test.thisIndex,RDKtraining.thisRepN,RDKtraining.thisTrialN,RDKtraining.thisN,RDKtraining.thisIndex,loopBlockSensitivity.thisRepN,loopBlockSensitivity.thisTrialN,loopBlockSensitivity.thisN,loopBlockSensitivity.thisIndex,loopLowPriorBlocks.thisRepN,loopLowPriorBlocks.thisTrialN,loopLowPriorBlocks.thisN,loopLowPriorBlocks.thisIndex,loopLowPriorTrials.thisRepN,loopLowPriorTrials.thisTrialN,loopLowPriorTrials.thisN,loopLowPriorTrials.thisIndex,thisRow.t,notes,cueAss,cueHz,block,motionDir,prior,thresh75,trialCoh,trialCoh_level,BiasFirst,cuetarget_cont,counterbalancing.started,counterbalancing.stopped,FUNCTIONS_VARIABLES.started,FUNCTIONS_VARIABLES.stopped,IntroExperiment.started,textIntroExp.started,keyIntroExp.started,IntroExperiment.stopped,keyIntroExp.keys,keyIntroExp.rt,keyIntroExp.duration,Randomization_training.started,Randomization_training.stopped,IntroTrainingDifficult.started,IntroTrainingDifficult.stopped,RDKtraining.keyIntroTraining.keys,ITI.started,ITI.stopped,AuditoryCue_qest.started,soundCue_quest.started,fixCross_quest_2.started,soundCue_quest.stopped,fixCross_quest_2.stopped,AuditoryCue_qest.stopped,RDK_training.started,keyMotionResp_training.started,dots_training.started,fixCross_training.started,textTraining.started,RDK_training.stopped,RDKtraining.keyMotionResp_training.keys,RDKtraining.keyMotionResp_training.corr,RDKtraining.keyMotionResp_training.rt,RDKtraining.keyMotionResp_training.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,textIntroTraining.started,keyIntroTraining.started,RDKtraining.keyIntroTraining.rt,RDKtraining.keyIntroTraining.duration,end_training.started,textEndTraining.started,textFinalFeedback.started,textEndTraining.stopped,textFinalFeedback.stopped,end_training.stopped,RDK_TaskInstructions.started,textRDK_taskInstructions.started,keyRDK_taskInstructions.started,RDK_TaskInstructions.stopped,keyRDK_taskInstructions.keys,keyRDK_taskInstructions.rt,keyRDK_taskInstructions.duration,QUEST.label,QUEST.startVal,QUEST.startValSd,QUEST.pThreshold,QUEST.method,QUEST.beta,QUEST.delta,QUEST.gamma,QUEST.grain,QUEST.minVal,QUEST.maxVal,QUEST.thisIndex,QUEST.thisRepN,QUEST.thisN,QUEST.direction,QUEST.stepSize,QUEST.stepType,QUEST.intensity,Randomization_quest.started,Randomization_quest.stopped,fix.started,fixCross1.started,fixCross1.stopped,fix.stopped,RDK_quest.started,dots_quest.started,fixCross_quest.started,keyMotionResp_quest.started,RDK_quest.stopped,QUEST.response,QUEST_transition.started,testQUEST_instruction.started,keyQUESTtransition.started,QUEST_transition.stopped,keyQUESTtransition.keys,keyQUESTtransition.rt,keyQUESTtransition.duration,QUEST_II.label,QUEST_II.startVal,QUEST_II.startValSd,QUEST_II.pThreshold,QUEST_II.method,QUEST_II.beta,QUEST_II.delta,QUEST_II.gamma,QUEST_II.grain,QUEST_II.minVal,QUEST_II.maxVal,QUEST_II.thisIndex,QUEST_II.thisRepN,QUEST_II.thisN,QUEST_II.direction,QUEST_II.stepSize,QUEST_II.stepType,QUEST_II.intensity,Randomization_quest2.started,Randomization_quest2.stopped,QUEST_II.response,QUESTlog.started,textQUESTout.started,textQUESTout.stopped,QUESTlog.stopped,InstrLowLevel.started,textInstrLowLevel.started,key_respInstrLowLevel.started,InstrLowLevel.stopped,key_respInstrLowLevel.keys,key_respInstrLowLevel.rt,key_respInstrLowLevel.duration,blockPseudomization.started,blockPseudomization.stopped,InstrExpSwitch.started,InstrExpSwitch.stopped,SwitchGlasses.started,SwitchGlasses.stopped,blockInstructions.started,blockInstructions.stopped,blank500.started,text.started,text.stopped,blank500.stopped,trialLowPseudomization.started,trialLowPseudomization.stopped,AuditoryCue.started,soundCue.started,fixCross.started,soundCue.stopped,fixCross.stopped,AuditoryCue.stopped,RDK.started,dotsRDK.started,fixCross2.started,keyMotionResp_2.started,RDK.stopped,loopLowPriorTrials.keyMotionResp_2.keys,loopLowPriorTrials.keyMotionResp_2.corr,loopLowPriorTrials.keyMotionResp_2.rt,loopLowPriorTrials.keyMotionResp_2.duration,logg.started,logg.stopped,textblockInstruction.started,textblockInstruction.stopped,dotsRDK.stopped,fixCross2.stopped,keyMotionResp_2.stopped,textInstrExpSwitch.started,textInstrExpSwitch.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,filename,Unnamed: 213,key_resp.keys,key_resp.rt,key_resp.duration,key_respInstr_3.keys,key_respInstr_2.keys,key_respInstr_2.rt,key_respInstr_2.duration,key_respInstr_3.rt,key_respInstr_3.duration,key_resp.started,loopLowPriorBlocks.key_resp.keys,loopLowPriorBlocks.key_resp.rt,loopLowPriorBlocks.key_resp.duration,loopLowPriorBlocks.key_respInstr_3.keys,loopLowPriorBlocks.key_respInstr_2.keys,key_respInstr_2.started,loopLowPriorBlocks.key_respInstr_2.rt,loopLowPriorBlocks.key_respInstr_2.duration,textGlassesInstr.started,key_respInstr_3.started,loopLowPriorBlocks.key_respInstr_3.rt,loopLowPriorBlocks.key_respInstr_3.duration,Unnamed: 207
9,0,9,bhl,3,test,highlevel,left,0,0.4609237000004214,,,,,,,,,,,,,,0,7,7,7,9,0,9,0,809.6910734000012,,highleft,750,test,right,left,,0.1124,medium,rightfirst,,,,,,,,,,,,,,,,,,809.6881399000013,810.9474632000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.6275674000008,811.6295219000003,812.6257765000009,812.6221957000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.6878926000009,809.6880953,811.1035646,811.1137897666673,811.1056656000001,811.6295219000003,811.6295219000003,811.6275168000011,812.6223606000003,812.6257765000009,812.6257765000009,812.6257765000009,813.0950201000014,left,0,0.4609237000004214,,813.0951323000008,813.0953323000012,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,space,space,0.2160412000012002,,67.24437959999887,,,,,,,,,,,,,,,
10,0,10,bhl,3,test,highlevel,right,1,0.8783628000001045,,,,,,,,,,,,,,0,7,7,7,10,0,10,0,813.0977617000008,,highleft,750,test,right,left,,0.0562,low,rightfirst,,,,,,,,,,,,,,,,,,813.0957988000009,814.4217468000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.0975508,815.0996631000016,816.0957593000003,816.0922993000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.0955415000008,813.0957549000013,814.5781841000007,814.5880101666668,814.5802834000006,815.0996631000016,815.0996631000016,815.0975033000013,816.0924612000017,816.0957593000003,816.0957593000003,816.0957593000003,816.9826944000015,right,1,0.8783628000001045,,816.9828297000004,816.9830338000011,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,space,space,0.2160412000012002,,67.24437959999887,,,,,,,,,,,,,,,
11,0,11,bhl,3,test,highlevel,left,1,0.5622164999986126,,,,,,,,,,,,,,0,7,7,7,11,0,11,0,816.9855674,,highleft,750,test,left,left,,0.1124,medium,rightfirst,,,,,,,,,,,,,,,,,,816.9834851000014,818.0418127000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.7176832000005,818.7197403000009,819.7159654000006,819.7122939000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.9832495,816.9834420000007,818.1974142000017,818.2080845666666,818.1994770000001,818.7197403000009,818.7197403000009,818.7176334000014,819.7124526000007,819.7159654000006,819.7159654000006,819.7159654000006,820.2846070000014,left,1,0.5622164999986126,,820.2847204000009,820.2849189000008,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,space,space,0.2160412000012002,,67.24437959999887,,,,,,,,,,,,,,,
12,0,12,bhl,3,test,highlevel,right,0,0.7037837999996555,,,,,,,,,,,,,,0,7,7,7,12,0,12,0,820.2876634000004,,highleft,750,test,left,left,,0.0562,low,rightfirst,,,,,,,,,,,,,,,,,,820.2855119000014,821.7327639000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.4177434000012,822.4197302000011,823.415065,823.4116964000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.2851288000002,820.2854687000017,821.8923726000012,821.8990247666667,821.8945391000016,822.4197302000011,822.4197302000011,822.4176911000013,823.4118560000006,823.415065,823.415065,823.415065,824.1252288000014,right,0,0.7037837999996555,,824.1253403,824.1255594000013,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,space,space,0.2160412000012002,,67.24437959999887,,,,,,,,,,,,,,,
13,0,13,bhl,3,test,highlevel,left,1,0.5037959000001138,,,,,,,,,,,,,,0,7,7,7,13,0,13,0,824.1279616000011,,highleft,750,test,left,left,,0.1124,medium,rightfirst,,,,,,,,,,,,,,,,,,824.1259990000017,825.3483139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.0275639,826.0296273000004,827.0317605,827.0271908000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.1257680000017,824.1259552,825.5047198000011,825.5146631666672,825.5068577000002,826.0296273000004,826.0296273000004,826.0275141000002,827.0273395000004,827.0317605,827.0317605,827.0317605,827.5469366000016,left,1,0.5037959000001138,,827.5470606000017,827.5472755,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,space,space,0.2160412000012002,,67.24437959999887,,,,,,,,,,,,,,,
14,0,14,bhl,3,test,highlevel,right,1,0.5454251999999542,,,,,,,,,,,,,,0,7,7,7,14,0,14,0,827.5502516000015,,highleft,750,test,right,left,,0.1124,medium,rightfirst,,,,,,,,,,,,,,,,,,827.5477598000016,828.7184059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.3975431000017,829.3996820000011,830.3969221000007,830.3934200000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.5474843000011,827.5477166000001,828.8769150000007,828.8847561666668,828.8791104000011,829.3996820000011,829.3996820000011,829.3974938,830.3935765000006,830.3969221000007,830.3969221000007,830.3969221000007,830.9496548000006,right,1,0.5454251999999542,,830.9497658,830.9499911000003,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,space,space,0.2160412000012002,,67.24437959999887,,,,,,,,,,,,,,,
15,0,15,bhl,3,test,highlevel,left,0,0.6112345000001369,,,,,,,,,,,,,,0,7,7,7,15,0,15,0,830.9524350000011,,highleft,750,test,right,left,,0.1124,medium,rightfirst,,,,,,,,,,,,,,,,,,830.9504719000015,832.3094035000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.9875289,832.9892905000015,833.9878341000003,833.9842941000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.9502131000008,830.9504283000006,832.4658931000013,832.4756967666677,832.4681031,832.9892905000015,832.9892905000015,832.9874808000004,833.9844491000003,833.9878341000003,833.9878341000003,833.9878341000003,834.6084935000017,left,0,0.6112345000001369,,834.6086081000012,834.6088116999999,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,space,space,0.2160412000012002,,67.24437959999887,,,,,,,,,,,,,,,
16,0,16,bhl,3,test,highlevel,right,0,0.6406653999983973,,,,,,,,,,,,,,0,7,7,7,16,0,16,0,834.6113703999999,,highleft,750,test,left,left,,0.0562,low,rightfirst,,,,,,,,,,,,,,,,,,834.6093490000003,836.0753954000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.7575747999999,836.7594014000006,837.7578616999999,837.7541685000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.6090199000009,834.6093035000013,836.2333689000006,836.2417390666675,836.2355436000016,836.7594014000006,836.7594014000006,836.7575262000009,837.7543183000016,837.7578616999999,837.7578616999999,837.7578616999999,838.4059542000014,right,0,0.6406653999983973,,838.4060585000007,838.4062589000005,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,space,space,0.2160412000012002,,67.24437959999887,,,,,,,,,,,,,,,
17,0,17,bhl,3,test,highlevel,left,1,0.645369,,,,,,,,,,,,,,0,7,7,7,17,0,17,0,838.4088267000006,,highleft,750,test,left,left,,0.1124,medium,rightfirst,,,,,,,,,,,,,,,,,,838.4067797000007,839.7715323000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.4476919000008,840.4499188000009,841.4487935000016,841.4450575999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.4064682000007,838.4067360000008,839.9296776,839.9377625666681,839.9316691000004,840.4499188000009,840.4499188000009,840.4476444000011,841.4452029000004,841.4487935000016,841.4487935000016,841.4487935000016,842.1005909000014,left,1,0.645369,,842.1007000000009,842.1009188000007,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,space,space,0.2160412000012002,,67.24437959999887,,,,,,,,,,,,,,,
18,0,18,bhl,3,test,highlevel,left,1,0.5202269999990676,,,,,,,,,,,,,,0,7,7,7,18,0,18,0,842.1039281000012,,highleft,750,test,left,left,,0.1124,medium,rightfirst,,,,,,,,,,,,,,,,,,842.1016018000009,843.5278109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.2075147000014,844.2095455000017,845.2063006000008,845.2028249000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.1012083000005,842.1015532000001,843.6847241000014,843.6941633666671,843.6869185000014,844.2095455000017,844.2095455000017,844.2074639000002,845.2029853000004,845.2063006000008,845.2063006000008,845.2063006000008,845.7339635000008,left,1,0.5202269999990676,,845.7340700000004,845.7342839000012,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,space,space,0.2160412000012002,,67.24437959999887,,,,,,,,,,,,,,,
19,0,19,bhl,3,test,highlevel,right,0,0.8407289000006131,,,,,,,,,,,,,,0,7,7,7,19,0,19,0,845.7368960000003,,highleft,750,test,left,left,,0.1124,medium,rightfirst,,,,,,,,,,,,,,,,,,845.7347655000012,847.0396197000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.7175267000002,847.7193450000013,848.7180506000004,848.7144361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.7344952000003,845.7347204000016,847.1958986000009,847.2059703666679,847.1980294000005,847.7193450000013,847.7193450000013,847.7174809000007,848.7145906000005,848.7180506000004,848.7180506000004,848.7180506000004,849.5663235000011,right,0,0.8407289000006131,,849.5664334000012,849.5666338999999,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,space,space,0.2160412000012002,,67.24437959999887,,,,,,,,,,,,,,,
0,0,0,bhl,4,test,highlevel,left,1,0.9168399000009232,,,,,,,,,,,,,,0,8,8,8,0,0,0,0,854.2337203000006,,highleft,750,test,left,left,,0.1124,medium,rightfirst,,,,,,,,,,,,,,,,,,854.2305818000004,855.4670397000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.1475911000016,856.1496638000008,857.1454667000016,857.1419918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.5764949000004,849.5769071000013,849.5769375,849.5769832000005,849.5770137,849.5770398000004,849.5770789000017,854.1051546000017,854.1052346000015,854.1086324000007,854.2337203000006,854.2298877000012,854.2303249000015,854.2305389000012,855.6275804000015,855.6333599666674,855.6297395000001,856.1496638000008,856.1496638000008,856.1475406000009,857.1421579000016,857.1454667000016,857.1454667000016,857.1454667000016,858.0687379,left,1,0.9168399000009232,,858.068851,858.0690530000011,849.5792770000007,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,,space,4.523050400001011,,,,,,,,,space,849.5792770000007,4.523050400001011,,,,,,
1,0,1,bhl,4,test,highlevel,right,0,0.4871098000003258,,,,,,,,,,,,,,0,8,8,8,1,0,1,0,858.0730449000002,,highleft,750,test,left,left,,0.0562,low,rightfirst,,,,,,,,,,,,,,,,,,858.0695986,859.3206475000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.9975250000007,859.9995219000011,860.9988613000005,860.9950585000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.0692632000009,858.0695539000008,859.4755625000016,859.4868261666676,859.4777364000001,859.9995219000011,859.9995219000011,859.9974779000004,860.9952064000008,860.9988613000005,860.9988613000005,860.9988613000005,861.4935234000004,right,0,0.4871098000003258,,861.4936339000014,861.4938534000012,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,,space,4.523050400001011,,,,,,,,,,,,,,,,,
2,0,2,bhl,4,test,highlevel,right,1,0.5350232000000688,,,,,,,,,,,,,,0,8,8,8,2,0,2,0,861.4964097000011,,highleft,750,test,right,left,,0.0562,low,rightfirst,,,,,,,,,,,,,,,,,,861.4943355000014,862.9824012000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.6575927000013,863.6596046000013,864.6564685000012,864.6528533000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.4940729000009,861.4942893000007,863.1385928,863.1486457666675,863.1406036000008,863.6596046000013,863.6596046000013,863.6575458000007,864.6530104000012,864.6564685000012,864.6564685000012,864.6564685000012,865.2016799000012,right,1,0.5350232000000688,,865.2018166000016,865.2020219000005,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,,space,4.523050400001011,,,,,,,,,,,,,,,,,
3,0,3,bhl,4,test,highlevel,right,1,0.5652155000007042,,,,,,,,,,,,,,0,8,8,8,3,0,3,0,865.2044721000002,,highleft,750,test,right,left,,0.0562,low,rightfirst,,,,,,,,,,,,,,,,,,865.2024831000017,866.6233743000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.3076537000015,867.3098519000014,868.3056084,868.3021981000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.2022283000006,865.2024389000017,866.7798480000001,866.7896491666676,866.7820582000004,867.3098519000014,867.3098519000014,867.3076032000008,868.3023633000012,868.3056084,868.3056084,868.3056084,868.8805064000007,right,1,0.5652155000007042,,868.8806185000012,868.8808417,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,,space,4.523050400001011,,,,,,,,,,,,,,,,,
4,0,4,bhl,4,test,highlevel,left,0,0.6638543999997637,,,,,,,,,,,,,,0,8,8,8,4,0,4,0,868.8833711000007,,highleft,750,test,right,left,,0.0562,low,rightfirst,,,,,,,,,,,,,,,,,,868.8812968000002,869.9681205000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.6475718000002,870.6494982000004,871.6466403000013,871.6430399000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.881053,868.8812515000009,870.1252096000007,870.1344582666667,870.1273413000017,870.6494982000004,870.6494982000004,870.6475230000015,871.6432113999999,871.6466403000013,871.6466403000013,871.6466403000013,872.3208773000006,left,0,0.6638543999997637,,872.3209886000004,872.3212525000017,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,,space,4.523050400001011,,,,,,,,,,,,,,,,,
5,0,5,bhl,4,test,highlevel,left,1,0.5232658999993873,,,,,,,,,,,,,,0,8,8,8,5,0,5,0,872.3237517000016,,highleft,750,test,left,left,,0.1124,medium,rightfirst,,,,,,,,,,,,,,,,,,872.3217540000005,873.5048932000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.1875914000011,874.1901433000003,875.1875298000014,875.1840063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.3214627000016,872.3216917000009,873.6643997,873.6712025666681,873.6665787000002,874.1901433000003,874.1901433000003,874.1875429000011,875.1841681000005,875.1875298000014,875.1875298000014,875.1875298000014,875.7201387000005,left,1,0.5232658999993873,,875.7202427000011,875.7204747000014,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,,space,4.523050400001011,,,,,,,,,,,,,,,,,
6,0,6,bhl,4,test,highlevel,right,1,0.6325252000006003,,,,,,,,,,,,,,0,8,8,8,6,0,6,0,875.7232967,,highleft,750,test,right,left,,0.0562,low,rightfirst,,,,,,,,,,,,,,,,,,875.721117,877.0210180000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.6975632000012,877.6994875,878.6950419000004,878.6922949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.7206830000014,875.7210671000012,877.1761739000012,877.1872320666668,877.1783037000005,877.6994875,877.6994875,877.6975108000006,878.6924572000007,878.6950419000004,878.6950419000004,878.6950419000004,879.3350211000015,right,1,0.6325252000006003,,879.3351295000011,879.3353306000008,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,,space,4.523050400001011,,,,,,,,,,,,,,,,,
7,0,7,bhl,4,test,highlevel,left,0,0.5464522000002034,,,,,,,,,,,,,,0,8,8,8,7,0,7,0,879.3378310000007,,highleft,750,test,right,left,,0.1124,medium,rightfirst,,,,,,,,,,,,,,,,,,879.3358058000013,880.5910345000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.2677616000001,881.2698332,882.2694381000001,882.2626830000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.3355714000008,879.3357628000012,880.7471629000011,880.7573286666671,880.7492988000013,881.2698332,881.2698332,881.2677114000016,882.2628457999999,882.2694381000001,882.2694381000001,882.2694381000001,882.8252884000012,left,0,0.5464522000002034,,882.8253964000014,882.8255918000013,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,,space,4.523050400001011,,,,,,,,,,,,,,,,,
8,0,8,bhl,4,test,highlevel,right,1,0.7417848000004597,,,,,,,,,,,,,,0,8,8,8,8,0,8,0,882.8281114000001,,highleft,750,test,right,left,,0.0562,low,rightfirst,,,,,,,,,,,,,,,,,,882.8260689000017,884.2946302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.9775146000011,884.9795563000007,885.9769437000014,885.9733500000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.8257963000015,882.8260254000015,884.4547965000002,884.4608898666671,884.4569754000004,884.9795563000007,884.9795563000007,884.9774649999999,885.9735186000016,885.9769437000014,885.9769437000014,885.9769437000014,886.7299648000007,right,1,0.7417848000004597,,886.7300658000004,886.7302808000004,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,,space,4.523050400001011,,,,,,,,,,,,,,,,,
9,0,9,bhl,4,test,highlevel,left,1,0.6123370000004797,,,,,,,,,,,,,,0,8,8,8,9,0,9,0,886.7331224000009,,highleft,750,test,left,left,,0.0562,low,rightfirst,,,,,,,,,,,,,,,,,,886.7307757000017,888.1394952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.8175077000014,888.8192396000013,889.8177768000005,889.8142944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.7305080000006,886.7307304000005,888.2953076000013,888.3057772666676,888.2979649000008,888.8192396000013,888.8192396000013,888.8174615000007,889.8144510000002,889.8177768000005,889.8177768000005,889.8177768000005,890.4365186000014,left,1,0.6123370000004797,,890.4366248000006,890.4368244000016,,,,,,,,sub-001,1,2025-05-12_11h01.05.261,RDKdeutsch,04.02.24,240,2025-05-12 11h01.11.186054 +0200,sub-001_RDKdeutsch_highleft,,,,,,space,4.523050400001011,,,,,,,,,,,,,,,,,
