participant,exp,block_cond,block_order,thisN,cueAss,cueHz,motion_direction,prior,response,corr,rt,thresh75,BiasFirst,coh,coh_level,filename,rt_flag,lowCoh_performance,medCoh_performance,highCoh_performance,prior_dic,response_prior
sub-002,base,base,lbh,7.0,highleft,750.0,right,noprior,left,0.0,1.3901074999994307,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,8.0,highleft,750.0,left,noprior,left,1.0,0.8655474999995931,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,9.0,highleft,750.0,left,noprior,left,1.0,1.7390752000001155,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,10.0,highleft,750.0,right,noprior,right,1.0,1.2340540999994118,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,12.0,highleft,750.0,right,noprior,right,1.0,0.631509100000585,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,13.0,highleft,750.0,left,noprior,left,1.0,0.9615730000004988,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,14.0,highleft,750.0,right,noprior,right,1.0,0.6620529000001625,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,15.0,highleft,750.0,right,noprior,right,1.0,1.7280310000005557,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,17.0,highleft,750.0,left,noprior,left,1.0,2.2022898000004716,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,18.0,highleft,750.0,right,noprior,right,1.0,1.8958591000000524,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,0.0,highleft,750.0,left,noprior,left,1.0,1.3708434000000125,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,1.0,highleft,750.0,right,noprior,right,1.0,2.075009499999396,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,2.0,highleft,750.0,left,noprior,left,1.0,1.4266953999995169,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,4.0,highleft,750.0,left,noprior,right,0.0,2.0910252999992736,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,6.0,highleft,750.0,left,noprior,left,1.0,1.0478780000003098,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,7.0,highleft,750.0,left,noprior,left,1.0,1.1710689000001366,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,8.0,highleft,750.0,left,noprior,right,0.0,1.281409899999744,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,9.0,highleft,750.0,right,noprior,left,0.0,2.4041792999996687,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,11.0,highleft,750.0,left,noprior,left,1.0,1.3486009999996895,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,12.0,highleft,750.0,left,noprior,right,0.0,1.4154115000001184,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,13.0,highleft,750.0,right,noprior,right,1.0,1.807502300000124,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,14.0,highleft,750.0,left,noprior,left,1.0,1.2617479999998975,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,15.0,highleft,750.0,left,noprior,left,1.0,0.7403316999998424,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,16.0,highleft,750.0,right,noprior,right,1.0,1.4908360999997967,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,17.0,highleft,750.0,right,noprior,right,1.0,2.2998765000002095,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,18.0,highleft,750.0,right,noprior,left,0.0,1.444659199999478,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,0.0,highleft,750.0,right,noprior,right,1.0,1.2923694999999498,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,1.0,highleft,750.0,right,noprior,left,0.0,1.2127789999995002,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,2.0,highleft,750.0,right,noprior,right,1.0,0.7425331000004007,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,3.0,highleft,750.0,right,noprior,left,0.0,1.0863112000006367,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,4.0,highleft,750.0,right,noprior,right,1.0,0.7021789000000354,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,5.0,highleft,750.0,right,noprior,right,1.0,0.5574883999997837,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,6.0,highleft,750.0,left,noprior,left,1.0,1.0123638999994,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,7.0,highleft,750.0,right,noprior,right,1.0,0.7053806999992958,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,8.0,highleft,750.0,right,noprior,left,0.0,1.254240999999638,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,9.0,highleft,750.0,left,noprior,right,0.0,0.6997706000001926,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,10.0,highleft,750.0,right,noprior,left,0.0,1.9821627999999691,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,11.0,highleft,750.0,left,noprior,left,1.0,1.0746376999995846,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,12.0,highleft,750.0,right,noprior,right,1.0,0.811595699999998,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,13.0,highleft,750.0,right,noprior,right,1.0,1.5639747000004718,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,14.0,highleft,750.0,right,noprior,right,1.0,1.678368199999568,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,15.0,highleft,750.0,right,noprior,right,1.0,1.7367856999999276,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,16.0,highleft,750.0,left,noprior,left,1.0,1.7156264999994164,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,17.0,highleft,750.0,right,noprior,left,0.0,1.2477827000002435,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,18.0,highleft,750.0,right,noprior,right,1.0,1.4017444999999498,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,1.0,highleft,750.0,right,noprior,left,0.0,1.7257620999998835,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,2.0,highleft,750.0,left,noprior,left,1.0,2.044278700000177,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,3.0,highleft,750.0,left,noprior,left,1.0,1.054610700000012,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,4.0,highleft,750.0,right,noprior,left,0.0,2.0394022999998924,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,6.0,highleft,750.0,right,noprior,right,1.0,2.3243798000003153,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,7.0,highleft,750.0,left,noprior,left,1.0,0.762200600000142,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,8.0,highleft,750.0,left,noprior,right,0.0,1.429269899999781,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,9.0,highleft,750.0,left,noprior,left,1.0,1.9489714999999703,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,10.0,highleft,750.0,left,noprior,left,1.0,1.011972600000263,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,11.0,highleft,750.0,left,noprior,right,0.0,1.7316796000004615,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,13.0,highleft,750.0,left,noprior,right,0.0,0.9299072000003434,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,14.0,highleft,750.0,right,noprior,right,1.0,1.2119042999993326,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,15.0,highleft,750.0,left,noprior,left,1.0,0.9197718999994322,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,0.0,highleft,750.0,right,noprior,left,0.0,1.9313492000001131,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,1.0,highleft,750.0,left,noprior,right,0.0,1.74590470000021,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,2.0,highleft,750.0,right,noprior,right,1.0,2.4011854000000312,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,3.0,highleft,750.0,right,noprior,left,0.0,0.7742158999999447,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,4.0,highleft,750.0,left,noprior,left,1.0,1.0726929999991626,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,5.0,highleft,750.0,left,noprior,right,0.0,0.7932205999995858,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,6.0,highleft,750.0,right,noprior,left,0.0,0.9490274999998292,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,7.0,highleft,750.0,left,noprior,left,1.0,1.178469899999982,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,8.0,highleft,750.0,right,noprior,right,1.0,1.337973300000158,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,9.0,highleft,750.0,left,noprior,left,1.0,0.7971926999998686,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,10.0,highleft,750.0,left,noprior,right,0.0,1.311203199999909,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,11.0,highleft,750.0,right,noprior,right,1.0,1.8353563999999096,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,12.0,highleft,750.0,left,noprior,left,1.0,0.8958840000004784,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,13.0,highleft,750.0,left,noprior,right,0.0,0.9515535000000456,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,14.0,highleft,750.0,left,noprior,left,1.0,0.9894908999995096,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,15.0,highleft,750.0,left,noprior,left,1.0,1.0470413000002736,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,16.0,highleft,750.0,left,noprior,left,1.0,1.5934165000007852,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,17.0,highleft,750.0,left,noprior,left,1.0,1.3731562000002668,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,18.0,highleft,750.0,left,noprior,right,0.0,1.9447626999999557,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,19.0,highleft,750.0,left,noprior,left,1.0,2.34745649999968,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,0.0,highleft,750.0,right,noprior,left,0.0,1.8128161000004184,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,1.0,highleft,750.0,right,noprior,left,0.0,2.1570173999998588,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,2.0,highleft,750.0,left,noprior,right,0.0,1.2242224000001445,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,3.0,highleft,750.0,right,noprior,right,1.0,1.8563348000006952,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,5.0,highleft,750.0,left,noprior,right,0.0,0.9143333000001804,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,6.0,highleft,750.0,left,noprior,left,1.0,1.3121860999999626,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,7.0,highleft,750.0,right,noprior,right,1.0,1.5069108000006963,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,8.0,highleft,750.0,left,noprior,right,0.0,1.8290599000001748,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,9.0,highleft,750.0,left,noprior,left,1.0,2.0932024000003366,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,11.0,highleft,750.0,right,noprior,right,1.0,0.9032173999994484,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,12.0,highleft,750.0,left,noprior,right,0.0,1.0214327000003325,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,13.0,highleft,750.0,right,noprior,right,1.0,1.1418919999996433,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,14.0,highleft,750.0,left,noprior,left,1.0,1.0727855000004638,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,15.0,highleft,750.0,left,noprior,right,0.0,2.0164804999994885,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,16.0,highleft,750.0,left,noprior,right,0.0,2.164313199999924,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,0.0
sub-002,base,base,lbh,17.0,highleft,750.0,left,noprior,left,1.0,0.8683627000000342,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,18.0,highleft,750.0,left,noprior,left,1.0,0.978919600000154,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,base,base,lbh,19.0,highleft,750.0,left,noprior,left,1.0,1.3708394999994198,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,noprior,1.0
sub-002,highlevel,test,lbh,0.0,highleft,750.0,left,left,left,1.0,1.1592142999998032,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,highlevel,test,lbh,1.0,highleft,750.0,right,left,right,1.0,0.6782421999996586,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,2.0,highleft,750.0,right,left,left,0.0,0.5643443999997544,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,highlevel,test,lbh,3.0,highleft,750.0,right,left,right,1.0,0.50506310000128,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,4.0,highleft,750.0,left,left,left,1.0,0.6360936000000947,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,highlevel,test,lbh,5.0,highleft,750.0,right,left,right,1.0,1.8162570000004052,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,6.0,highleft,750.0,left,left,left,1.0,0.5192685000001802,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,highlevel,test,lbh,7.0,highleft,750.0,left,left,right,0.0,0.7428163999993558,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,8.0,highleft,750.0,right,left,right,1.0,0.6058933999993315,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,9.0,highleft,750.0,left,left,left,1.0,0.8960485999996308,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,highlevel,test,lbh,10.0,highleft,750.0,right,left,right,1.0,0.3507831999995687,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,11.0,highleft,750.0,left,left,left,1.0,0.7513696999994863,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,highlevel,test,lbh,12.0,highleft,750.0,right,left,right,1.0,0.4418853999995917,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,13.0,highleft,750.0,left,left,left,1.0,0.3822901000003185,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,highlevel,test,lbh,14.0,highleft,750.0,right,left,right,1.0,0.2752865999991627,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,15.0,highleft,750.0,left,left,left,1.0,0.5141676999992342,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,highlevel,test,lbh,16.0,highleft,750.0,right,left,right,1.0,0.5290918999999121,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,17.0,highleft,750.0,left,left,left,1.0,0.4658973999994487,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,highlevel,test,lbh,18.0,highleft,750.0,left,left,left,1.0,1.432943300000261,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,highlevel,test,lbh,19.0,highleft,750.0,right,left,right,1.0,0.6425694000008662,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,0.0,highleft,750.0,left,left,right,0.0,1.613364200000433,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,1.0,highleft,750.0,left,left,right,0.0,1.7672891000001982,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,2.0,highleft,750.0,left,left,right,0.0,1.5933476999998677,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,3.0,highleft,750.0,left,left,right,0.0,1.016446999999971,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,4.0,highleft,750.0,right,left,right,1.0,1.5177225999996151,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,5.0,highleft,750.0,left,left,left,1.0,0.6391325999993569,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,highlevel,test,lbh,6.0,highleft,750.0,right,left,right,1.0,1.5421433000010438,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,7.0,highleft,750.0,right,left,right,1.0,0.6239035999988118,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,8.0,highleft,750.0,left,left,left,1.0,0.8681362999996054,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,highlevel,test,lbh,9.0,highleft,750.0,right,left,right,1.0,0.9378262999998696,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,10.0,highleft,750.0,left,left,left,1.0,0.6499748999995063,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,highlevel,test,lbh,11.0,highleft,750.0,right,left,right,1.0,0.742519600000378,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,12.0,highleft,750.0,left,left,right,0.0,1.5134947000005925,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,13.0,highleft,750.0,left,left,right,0.0,1.5953985000014654,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,14.0,highleft,750.0,right,left,left,0.0,0.7968995999999606,0.1385,leftfirst,0.1385,medium,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,1.0
sub-002,highlevel,test,lbh,15.0,highleft,750.0,right,left,right,1.0,0.6083097999999154,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
sub-002,highlevel,test,lbh,16.0,highleft,750.0,right,left,right,1.0,1.5021087000004627,0.1385,leftfirst,0.06925,low,sub-002_RDKdeutsch_highleft,False,0.635,0.688,0.775,prior,0.0
